-75.32933       4.88383        2.00    10
-75.33717       4.89083        2.00    14
-75.29133       4.85067        2.00    10
-75.34900       4.89217        2.00    9
-75.32933       4.88383        2.00    14
-75.29133       4.85067        2.00    14
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.33900       4.83700        2.00    13
-75.33900       4.83700        2.00    8
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    10
-75.33183       4.86283        2.00    16
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.33183       4.86283        2.00    11
-75.33183       4.86283        2.00    12
-75.28017       4.89833        2.00    12
-75.33183       4.86283        2.00    12
-75.33183       4.86283        2.00    13
-75.33900       4.83700        2.00    11
-75.29133       4.85067        2.00    12
-75.28017       4.89833        2.00    12
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    13
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    20
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    13
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    8
-75.39117       4.93267        2.00    20
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    12
-75.39117       4.93267        2.00    6
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.28017       4.89833        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.33717       4.89083        2.00    12
-75.33900       4.83700        2.00    12
-75.33183       4.86283        2.00    14
-75.32933       4.88383        2.00    11
-75.29133       4.85067        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.33183       4.86283        2.00    12
-75.33717       4.89083        2.00    14
-75.33183       4.86283        2.00    16
-75.32933       4.88383        2.00    16
-75.28017       4.89833        2.00    16
-75.32933       4.88383        2.00    14
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    14
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    13
-75.29133       4.85067        2.00    18
-75.29133       4.85067        2.00    16
-75.32933       4.88383        2.00    9
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    10
-75.29133       4.85067        2.00    10
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    13
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.29133       4.85067        2.00    11
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    14
-75.28017       4.89833        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    16
-75.28017       4.89833        2.00    11
-75.28017       4.89833        2.00    16
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    15
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    15
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    11
-75.29133       4.85067        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.34900       4.89217        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    10
-75.33183       4.86283        2.00    9
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    11
-75.29133       4.85067        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    15
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    10
-75.29133       4.85067        2.00    17
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    13
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    14
-75.29133       4.85067        2.00    6
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    11
-75.29133       4.85067        2.00    7
-75.29133       4.85067        2.00    7
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    13
-75.29133       4.85067        2.00    14
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    7
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.33183       4.86283        2.00    14
-75.32933       4.88383        2.00    16
-75.28017       4.89833        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.29133       4.85067        2.00    11
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    8
-75.28017       4.89833        2.00    10
-75.28017       4.89833        2.00    12
-75.33183       4.86283        2.00    8
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    6
-75.29133       4.85067        2.00    11
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    8
-75.33183       4.86283        2.00    8
-75.32933       4.88383        2.00    14
-75.33183       4.86283        2.00    16
-75.29133       4.85067        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    16
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.28017       4.89833        2.00    12
-75.28017       4.89833        2.00    12
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.33183       4.86283        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.34900       4.89217        2.00    12
-75.34900       4.89217        2.00    10
-75.33717       4.89083        2.00    12
-75.29133       4.85067        2.00    8
-75.32933       4.88383        2.00    9
-75.29133       4.85067        2.00    8
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    9
-75.33717       4.89083        2.00    9
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    9
-75.28017       4.89833        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    9
-75.28017       4.89833        2.00    9
-75.32933       4.88383        2.00    11
-75.28017       4.89833        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    21
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    9
-75.29133       4.85067        2.00    11
-75.33900       4.83700        2.00    7
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    13
-75.34900       4.89217        2.00    10
-75.32933       4.88383        2.00    10
-75.28017       4.89833        2.00    11
-75.33900       4.83700        2.00    10
-75.33900       4.83700        2.00    11
-75.29133       4.85067        2.00    9
-75.29133       4.85067        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.33717       4.89083        2.00    15
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.33717       4.89083        2.00    10
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    10
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.28017       4.89833        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    12
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    12
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    14
-75.29133       4.85067        2.00    15
-75.29133       4.85067        2.00    14
-75.29133       4.85067        2.00    11
-75.28017       4.89833        2.00    10
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    12
-75.29133       4.85067        2.00    12
-75.28017       4.89833        2.00    12
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    11
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    12
-75.28017       4.89833        2.00    12
-75.33183       4.86283        2.00    12
-75.33717       4.89083        2.00    10
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    10
-75.33717       4.89083        2.00    12
-75.33183       4.86283        2.00    14
-75.33183       4.86283        2.00    6
-75.33900       4.83700        2.00    6
-75.33183       4.86283        2.00    6
-75.33183       4.86283        2.00    7
-75.33183       4.86283        2.00    12
-75.33900       4.83700        2.00    10
-75.33900       4.83700        2.00    11
-75.33183       4.86283        2.00    12
-75.33183       4.86283        2.00    11
-75.33900       4.83700        2.00    10
-75.33717       4.89083        2.00    6
-75.33183       4.86283        2.00    8
-75.33717       4.89083        2.00    10
-75.29133       4.85067        2.00    7
-75.29133       4.85067        2.00    7
-75.28017       4.89833        2.00    9
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    15
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.33183       4.86283        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    10
-75.33717       4.89083        2.00    8
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    7
-75.33183       4.86283        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.28017       4.89833        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.33717       4.89083        2.00    9
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.28017       4.89833        2.00    13
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    14
-75.28017       4.89833        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    6
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    8
-75.29133       4.85067        2.00    5
-75.33183       4.86283        2.00    5
-75.32933       4.88383        2.00    10
-75.29133       4.85067        2.00    9
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    5
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    8
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    14
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33183       4.86283        2.00    13
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.29133       4.85067        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.33717       4.89083        2.00    11
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    11
-75.33183       4.86283        2.00    9
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    12
-75.33717       4.89083        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    11
-75.32933       4.88383        2.00    9
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    10
-75.32933       4.88383        2.00    12
-75.32933       4.88383        2.00    7
-75.32933       4.88383        2.00    6
